id,longitude,latitude,seg_bits,scale_id,scale,cap_2020,cap_2025,cap_2030,cap_2035,cap_2040,build_cost_usd,op_cost_usd_for_total_duration,is_active_solve
301,-88.0952817133,30.7525751096,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
302,-85.3817727306,30.7534300968,000,0,NONE,0,0,0,0,0,0,0.0,1
303,-85.7685076343,30.7604143694,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
304,-81.6587517331,30.7857761028,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
305,-89.498344581,30.8283469903,000,0,NONE,0,0,0,0,0,0,0.0,1
306,-97.5893907086,30.8568130836,000,0,NONE,0,0,0,0,0,0,0.0,1
307,-95.7613703949,30.8746154413,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
308,-102.150459003,30.8882743931,000,0,NONE,0,0,0,0,0,0,0.0,1
309,-102.533056815,30.8628138522,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
310,-83.3578419917,30.8988902811,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
311,-102.913891475,30.8985921351,000,0,NONE,0,0,0,0,0,0,0.0,1
312,-87.9816563307,30.9080662033,000,0,NONE,0,0,0,0,0,0,0.0,1
313,-92.2501842062,30.9216741824,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
314,-90.524498741,30.9318460993,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
315,-103.299844897,30.9368537403,000,0,NONE,0,0,0,0,0,0,0.0,1
316,-85.4029306802,30.9578411514,000,0,NONE,0,0,0,0,0,0,0.0,1
317,-87.7681587168,30.9628421096,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
318,-97.503248936,30.9865808859,000,0,NONE,0,0,0,0,0,0,0.0,1
319,-103.684010539,30.9980221671,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
320,-104.906148713,31.040895038,000,0,NONE,0,0,0,0,0,0,0.0,1
321,-104.543544192,31.058647103,000,0,NONE,0,0,0,0,0,0,0.0,1
322,-104.180927736,31.0627961082,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
323,-97.390049716,31.0895710973,000,0,NONE,0,0,0,0,0,0,0.0,1
324,-104.052362741,31.0900751071,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
325,-95.9612547462,31.092415081,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
326,-89.3806546936,31.0981215087,000,0,NONE,0,0,0,0,0,0,0.0,1
327,-81.5942799885,31.1077703223,000,0,NONE,0,0,0,0,0,0,0.0,1
328,-92.442278683,31.1239612047,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
329,-83.4378087134,31.1328431107,000,0,NONE,0,0,0,0,0,0,0.0,1
330,-105.254642777,31.144556918,000,0,NONE,0,0,0,0,0,0,0.0,1
331,-87.4058234373,31.1450613927,000,0,NONE,0,0,0,0,0,0,0.0,1
332,-85.4015277126,31.1905690703,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
333,-105.599253836,31.1948548129,000,0,NONE,0,0,0,0,0,0,0.0,1
334,-85.4243697462,31.2490601074,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
335,-90.4787764348,31.2793005145,000,0,NONE,0,0,0,0,0,0,0.0,1
336,-97.2530249262,31.294258734,000,0,NONE,0,0,0,0,0,0,0.0,1
337,-103.770575623,31.3225001028,000,0,NONE,0,0,0,0,0,0,0.0,1
338,-85.5272760194,31.3265116169,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
339,-105.888356681,31.3396908658,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
340,-92.515136719,31.3467730827,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
341,-87.0615799705,31.3636173675,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
342,-89.3360757116,31.368157085,000,0,NONE,0,0,0,0,0,0,0.0,1
343,-96.0235446887,31.3828212234,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
344,-103.419996943,31.4132279349,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
345,-85.6126047437,31.4213290873,000,0,NONE,0,0,0,0,0,0,0.0,1
346,-81.4436797642,31.4227659836,000,0,NONE,0,0,0,0,0,0,0.0,1
347,-83.5305126349,31.4480052832,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
348,-92.8307535105,31.4758668072,000,0,NONE,0,0,0,0,0,0,0.0,1
349,-97.1347917304,31.5226600819,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
350,-103.078061154,31.5368957896,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
351,-106.16739627,31.5662719401,000,0,NONE,0,0,0,0,0,0,0.0,1
352,-111.053235513,31.5933667147,000,0,NONE,0,0,0,0,0,0,0.0,0
353,-110.941961714,31.3347581042,000,0,NONE,0,0,0,0,0,0,0.0,0
354,-97.1077827142,31.6014551057,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
355,-89.2048232509,31.6153138374,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
356,-90.4590098848,31.6296761013,000,0,NONE,0,0,0,0,0,0,0.0,1
357,-96.1593519476,31.6470267791,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
358,-86.7728429644,31.6530537251,000,0,NONE,0,0,0,0,0,0,0.0,1
359,-102.736048214,31.6568503804,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
360,-85.8173191882,31.6697056135,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
361,-93.1092589764,31.6719487331,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
362,-83.6518737195,31.7356810704,000,0,NONE,0,0,0,0,0,0,0.0,1
363,-81.3809171578,31.7650387389,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
364,-106.442519734,31.7773331044,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
365,-106.452104744,31.7647780776,000,0,NONE,0,0,0,0,0,0,0.0,0
366,-106.441223734,31.7819680987,000,0,NONE,0,0,0,0,0,0,0.0,0
367,-102.406064737,31.8139810849,000,0,NONE,0,0,0,0,0,0,0.0,1
368,-97.0917486277,31.8337761883,000,0,NONE,0,0,0,0,0,0,0.0,1
369,-89.0494784607,31.8410029451,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
370,-106.578956852,31.8712453136,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
371,-96.3397317367,31.873966109,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
372,-110.987819003,31.8861809313,000,0,NONE,0,0,0,0,0,0,0.0,0
373,-93.3723838401,31.8879064218,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
374,-86.0096893423,31.894210646,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
375,-102.097171524,31.9668537647,000,0,NONE,0,0,0,0,0,0,0.0,1
376,-90.3800630537,31.9720527715,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
377,-86.5328569681,31.9785321422,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
378,-110.634231973,31.997578579,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
379,-110.243410231,31.9690608872,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
380,-97.0934637176,32.0560540839,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
381,-83.7630748725,32.0645061293,000,0,NONE,0,0,0,0,0,0,0.0,1
382,-81.1346547173,32.0720021017,000,0,NONE,0,0,0,0,0,0,0.0,0
383,-81.1151877171,32.0302330749,000,0,NONE,0,0,0,0,0,0,0.0,0
384,-81.0986817357,32.0740180976,000,0,NONE,0,0,0,0,0,0,0.0,0
385,-81.2460387322,32.0741710875,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
386,-106.61351257,32.0772043938,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
387,-88.8931127133,32.0847573158,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
388,-81.1432137091,32.0995240849,000,0,NONE,0,0,0,0,0,0,0.0,0
389,-93.6176631777,32.1229171672,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
390,-96.4558831216,32.1338388156,000,0,NONE,0,0,0,0,0,0,0.0,1
391,-101.804589141,32.1388111825,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
392,-81.4679905975,32.187217019,000,0,NONE,0,0,0,0,0,0,0.0,1
393,-96.9013590119,32.1914524957,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
394,-110.975810707,32.1922510892,000,0,NONE,0,0,0,0,0,0,0.0,1
395,-86.1173877079,32.1922510892,000,0,NONE,0,0,0,0,0,0,0.0,1
396,-109.922455797,32.1922997147,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
397,-107.449764926,32.2449902334,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
398,-107.083501874,32.2539477373,000,0,NONE,0,0,0,0,0,0,0.0,1
399,-81.7058623435,32.2550402715,000,0,NONE,0,0,0,0,0,0,0.0,1
400,-106.728737732,32.255962082,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
401,-108.52099361,32.2609257821,000,0,NONE,0,0,0,0,0,0,0.0,1
402,-108.17791064,32.2168889394,000,0,NONE,0,0,0,0,0,0,0.0,1
403,-101.490539728,32.2637380826,000,0,NONE,0,0,0,0,0,0,0.0,1
404,-107.811750067,32.2641303058,000,0,NONE,0,0,0,0,0,0,0.0,1
405,-97.1675829583,32.2659267159,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
406,-90.2072937324,32.2748440777,000,0,NONE,0,0,0,0,0,0,0.0,1
407,-90.1740927392,32.275744103,000,0,NONE,0,0,0,0,0,0,0.0,1
408,-90.2496207229,32.2896310869,000,0,NONE,0,0,0,0,0,0,0.0,1
409,-89.8246366472,32.2942636297,000,0,NONE,0,0,0,0,0,0,0.0,1
410,-109.198751723,32.2575281065,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
411,-108.852472188,32.2960847388,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
412,-86.684830476,32.2634075314,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
413,-86.3496147133,32.3133731044,000,0,NONE,0,0,0,0,0,0,0.0,1
414,-86.3347647084,32.3272600874,000,0,NONE,0,0,0,0,0,0,0.0,1
415,-86.2414707409,32.3276831015,000,0,NONE,0,0,0,0,0,0,0.0,1
416,-86.344079736,32.328799072,000,0,NONE,0,0,0,0,0,0,0.0,1
417,-81.9441147446,32.3342440974,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
418,-101.087786657,32.3404018373,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
419,-89.4749084814,32.3344579742,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
420,-89.1241274911,32.3399759426,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
421,-88.7706417249,32.3429470796,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
422,-109.588075619,32.3451337569,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
423,-81.0422036933,32.3518931082,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
424,-90.6636147874,32.3583603542,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
425,-86.2137507288,32.3628280953,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
426,-91.0801857135,32.3454287543,000,0,NONE,0,0,0,0,0,0,0.0,1
427,-86.3221377278,32.3667520937,000,0,NONE,0,0,0,0,0,0,0.0,1
428,-87.0042207248,32.3694880841,000,0,NONE,0,0,0,0,0,0,0.0,1
429,-96.6415572556,32.3707613326,000,0,NONE,0,0,0,0,0,0,0.0,1
430,-99.1513601972,32.3789515718,000,0,NONE,0,0,0,0,0,0,0.0,1
431,-98.8348287431,32.3752210913,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
432,-86.2102587449,32.38203407,000,0,NONE,0,0,0,0,0,0,0.0,0
433,-88.5794167838,32.3957696854,000,0,NONE,0,0,0,0,0,0,0.0,1
434,-82.3026762079,32.3965375886,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
435,-84.9245547125,32.4052810773,000,0,NONE,0,0,0,0,0,0,0.0,0
436,-84.9318087467,32.3901880881,000,0,NONE,0,0,0,0,0,0,0.0,0
437,-99.4638650898,32.4086658377,000,0,NONE,0,0,0,0,0,0,0.0,1
438,-90.1472817106,32.4112481114,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
439,-83.7632778621,32.412492658,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
440,-100.692315538,32.4082795671,000,0,NONE,0,0,0,0,0,0,0.0,1
441,-96.8702000004,32.4170923404,000,0,NONE,0,0,0,0,0,0,0.0,1
442,-93.7491717357,32.4190331116,000,0,NONE,0,0,0,0,0,0,0.0,1
443,-86.2296087101,32.4213370883,000,0,NONE,0,0,0,0,0,0,0.0,0
444,-86.3194557336,32.3924651095,000,0,NONE,0,0,0,0,0,0,0.0,0
445,-87.0243987209,32.4313450705,000,0,NONE,0,0,0,0,0,0,0.0,1
446,-87.0100797243,32.4315341008,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
447,-111.175257897,32.4327306785,000,0,NONE,0,0,0,0,0,0,0.0,1
448,-85.8506616214,32.4364352828,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
449,-82.6641881221,32.4377881464,000,0,NONE,0,0,0,0,0,0,0.0,1
450,-91.5014872516,32.4443868446,000,0,NONE,0,0,0,0,0,0,0.0,1
451,-87.2939977105,32.439633915,000,0,NONE,0,0,0,0,0,0,0.0,1
452,-95.2676350931,32.4520726918,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
453,-94.9189467109,32.4327581051,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
454,-88.3918857108,32.4532420821,000,0,NONE,0,0,0,0,0,0,0.0,1
455,-88.3621587446,32.442676093,000,0,NONE,0,0,0,0,0,0,0.0,1
456,-84.9881847106,32.453629099,000,0,NONE,0,0,0,0,0,0,0.0,0
457,-93.8439327349,32.4568421006,000,0,NONE,0,0,0,0,0,0,0.0,1
458,-87.5619996625,32.4583261267,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
459,-97.2639178979,32.4611169038,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
460,-88.0940809403,32.4677229495,000,0,NONE,0,0,0,0,0,0,0.0,1
461,-85.0303947082,32.4753010822,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
462,-106.890861724,32.4755348457,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
463,-94.5612482973,32.4772289058,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
464,-99.8879817479,32.4583450872,000,0,NONE,0,0,0,0,0,0,0.0,1
465,-99.7764537425,32.4808361018,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
466,-86.4051087337,32.4838240759,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
467,-91.9346367417,32.4842470909,000,0,NONE,0,0,0,0,0,0,0.0,1
468,-99.7614597472,32.4855340918,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
469,-94.1985746416,32.493186201,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
470,-100.297882147,32.4942918527,000,0,NONE,0,0,0,0,0,0,0.0,1
471,-93.7604127226,32.4964870969,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
472,-98.5257817941,32.4991001311,000,0,NONE,0,0,0,0,0,0,0.0,1
473,-95.6135535175,32.5002655913,000,0,NONE,0,0,0,0,0,0,0.0,1
474,-87.838484743,32.5034171107,000,0,NONE,0,0,0,0,0,0,0.0,1
475,-87.8194587145,32.5029311,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
476,-83.0234520747,32.505400079,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
477,-84.9500427431,32.506711107,000,0,NONE,0,0,0,0,0,0,0.0,0
478,-101.686089423,32.5082101798,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
479,-92.3577105702,32.5213317498,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
480,-93.6283287451,32.5399570969,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
481,-84.8715717396,32.5404521072,000,0,NONE,0,0,0,0,0,0,0.0,0
482,-84.9610497444,32.544826076,000,0,NONE,0,0,0,0,0,0,0.0,1
483,-92.7858281708,32.5482847795,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
484,-117.040883746,32.5498120892,000,0,NONE,0,0,0,0,0,0,0.0,0
485,-117.03039871,32.5421530813,000,0,NONE,0,0,0,0,0,0,0.0,0
486,-93.758688313,32.5562743116,000,0,NONE,0,0,0,0,0,0,0.0,0
487,-85.5012492437,32.5608419845,000,0,NONE,0,0,0,0,0,0,0.0,1
488,-98.1972452333,32.5684285034,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
489,-93.2125727306,32.5729471605,000,0,NONE,0,0,0,0,0,0,0.0,1
490,-95.9469471791,32.6061956622,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
491,-83.3715145251,32.6244763514,000,0,NONE,0,0,0,0,0,0,0.0,1
492,-117.096435997,32.6308667126,000,0,NONE,0,0,0,0,0,0,0.0,0
493,-90.0626315544,32.6389945865,000,0,NONE,0,0,0,0,0,0,0.0,1
494,-96.8232927304,32.6422781111,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
495,-111.403957322,32.6548895074,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
496,-96.7267137238,32.66172707,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
497,-97.3205877179,32.6672260925,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
498,-97.2406677241,32.6684140996,000,0,NONE,0,0,0,0,0,0,0.0,1
499,-80.8828248619,32.6728567011,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
500,-107.054312745,32.6754971034,000,0,NONE,0,0,0,0,0,0,0.0,1
501,-97.0625307453,32.6772610732,000,0,NONE,0,0,0,0,0,0,0.0,1
502,-97.2407217203,32.6905720935,000,0,NONE,0,0,0,0,0,0,0.0,0
503,-97.4689797316,32.6934160772,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
504,-114.29659474,32.6704390941,000,0,NONE,0,0,0,0,0,0,0.0,0
505,-113.925983521,32.6976687796,000,0,NONE,0,0,0,0,0,0,0.0,0
506,-96.6276327097,32.6992480781,000,0,NONE,0,0,0,0,0,0,0.0,1
507,-96.6276189141,32.6992564113,000,0,NONE,0,0,0,0,0,0,0.0,1
508,-96.2839652641,32.7052393139,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
509,-88.1297988463,32.7126006714,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
510,-117.147623725,32.7128650784,000,0,NONE,0,0,0,0,0,0,0.0,0
511,-101.935967711,32.7130991053,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
512,-117.102362715,32.7189581039,000,0,NONE,0,0,0,0,0,0,0.0,0
513,-97.5671877171,32.7206770771,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
514,-97.8979994674,32.7210491014,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
515,-117.155327731,32.723827083,000,0,NONE,0,0,0,0,0,0,0.0,0
516,-116.105936734,32.6442311104,000,0,NONE,0,0,0,0,0,0,0.0,0
517,-116.031164744,32.7256990883,000,0,NONE,0,0,0,0,0,0,0.0,0
518,-116.426879803,32.7258578151,000,0,NONE,0,0,0,0,0,0,0.0,0
519,-114.620038228,32.7300232958,000,0,NONE,0,0,0,0,0,0,0.0,0
520,-97.4807607254,32.7381640795,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
521,-97.3430067365,32.7418450928,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
522,-97.3198497235,32.7470740902,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
523,-97.3194627065,32.7471370868,000,0,NONE,0,0,0,0,0,0,0.0,1
524,-117.019004734,32.747443109,000,0,NONE,0,0,0,0,0,0,0.0,0
525,-97.3097067081,32.7477940856,000,0,NONE,0,0,0,0,0,0,0.0,0
526,-97.3193727123,32.7560290994,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
527,-83.7100047364,32.7563710765,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
528,-117.203747747,32.759296098,000,0,NONE,0,0,0,0,0,0,0.0,0
529,-97.0632597402,32.7597281117,000,0,NONE,0,0,0,0,0,0,0.0,0
530,-97.2139197335,32.7597911074,000,0,NONE,0,0,0,0,0,0,0.0,0
531,-114.961551879,32.7081688771,000,0,NONE,0,0,0,0,0,0,0.0,0
532,-117.163328717,32.7623561096,000,0,NONE,0,0,0,0,0,0,0.0,0
533,-96.9363992248,32.7642079918,000,0,NONE,0,0,0,0,0,0,0.0,1
534,-97.3181757479,32.7650291043,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
535,-96.8042667442,32.76880907,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
536,-96.8105937122,32.7714371102,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
537,-117.131657709,32.7716260974,000,0,NONE,0,0,0,0,0,0,0.0,0
538,-115.312626104,32.7732024947,000,0,NONE,0,0,0,0,0,0,0.0,0
539,-115.674361478,32.7735732465,000,0,NONE,0,0,0,0,0,0,0.0,0
540,-117.003182708,32.7771700751,000,0,NONE,0,0,0,0,0,0,0.0,0
541,-117.112759065,32.7786423283,000,0,NONE,0,0,0,0,0,0,0.0,0
542,-117.112757714,32.7786281064,000,0,NONE,0,0,0,0,0,0,0.0,0
543,-96.7821177076,32.7789430859,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
544,-86.5716788059,32.7817590673,000,0,NONE,0,0,0,0,0,0,0.0,1
545,-96.8119077117,32.7822100845,000,0,NONE,0,0,0,0,0,0,0.0,1
546,-113.560605872,32.7894881728,000,0,NONE,0,0,0,0,0,0,0.0,0
547,-96.7925667452,32.7959890751,000,0,NONE,0,0,0,0,0,0,0.0,1
548,-96.8156697206,32.7963310945,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
549,-97.2118317424,32.8044760717,000,0,NONE,0,0,0,0,0,0,0.0,1
550,-85.0210149511,32.8055771252,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
551,-85.2260435782,32.807530316,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
552,-117.152645737,32.808409111,000,0,NONE,0,0,0,0,0,0,0.0,0
553,-96.8660427359,32.8140430821,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
554,-111.681176709,32.8163920987,000,0,NONE,0,0,0,0,0,0,0.0,1
555,-96.6296667468,32.8229620932,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
556,-97.2064047152,32.8309630791,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
557,-107.2891801,32.8351194569,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
558,-111.964891559,32.8280243276,000,0,NONE,0,0,0,0,0,0,0.0,0
559,-96.9026997158,32.8361290808,000,0,NONE,0,0,0,0,0,0,0.0,1
560,-97.3628517118,32.8364621015,000,0,NONE,0,0,0,0,0,0,0.0,1
